,C_spX,n_Csp3,num_C,num_H,num_N,num_O,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
913,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(O)CCCCO,4,0.0982712,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
914,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(O)CCCCO,5,0.091382,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
915,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CC(O)CCCCO,6,0.1114855,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
916,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)Cc1ccccc1,0,-0.0566585,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
917,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)Cc1ccccc1,1,0.0585461,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
918,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)Cc1ccccc1,3,0.206992,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
919,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(C)Cc1ccccc1,5,-0.2816133,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
920,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(C)Cc1ccccc1,6,-0.2838445,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
921,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(C)Cc1ccccc1,7,-0.2921714,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
922,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)C1CCOC1=O,0,0.0711969,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
923,-0.135613928,-0.173488088,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)C1CCOC1=O,3,0.2378834,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
924,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)C1CCOC1=O,4,-0.0017686,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
925,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CC(=O)C1CCOC1=O,5,0.0377153,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
926,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCC(=O)C1CCOC1=O,0,-0.0524441,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
927,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(=O)C1CCOC1=O,1,0.1962486,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
928,-0.135613928,-0.173488088,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCC(=O)C1CCOC1=O,4,0.2311983,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
929,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCC(=O)C1CCOC1=O,5,-0.0033004,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
930,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CCC(=O)C1CCOC1=O,6,0.0364127,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
931,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCOC(=O)C(Cc1ccccc1)C(C)=O,0,-0.0761826,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
932,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CCOC(=O)C(Cc1ccccc1)C(C)=O,1,0.0384385,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
933,-0.135613928,-0.173488088,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCOC(=O)C(Cc1ccccc1)C(C)=O,5,0.2529679,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
934,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CCOC(=O)C(Cc1ccccc1)C(C)=O,6,0.2040585,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
935,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CCOC(=O)C(Cc1ccccc1)C(C)=O,8,-0.2838626,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
936,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CCOC(=O)C(Cc1ccccc1)C(C)=O,9,-0.2838445,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
937,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CCOC(=O)C(Cc1ccccc1)C(C)=O,10,-0.2921714,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
938,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCOC(=O)C(Cc1ccccc1)C(C)=O,14,0.0698955,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
939,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0.0156213,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
940,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5,-0.3177702,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
941,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6,-0.2761528,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
942,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,9,-0.3042023,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
943,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,10,0.2653364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
944,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,11,0.0411597,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
945,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,12,0.0940611,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
946,-0.135613928,0.159845245,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,13,0.227364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
947,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,14,0.0541888,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
948,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,15,0.0683373,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
949,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,17,-0.0236108,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
950,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,20,0.1808135,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
951,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,21,0.0711388,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
952,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,22,0.0341434,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
953,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,0,0.0156213,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
954,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,5,-0.3177702,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
955,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,6,-0.2761528,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
956,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,9,-0.3042023,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
957,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,10,0.2653364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
958,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,11,0.0437636,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
959,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,12,0.0998444,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
960,-0.135613928,0.159845245,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,13,0.2300469,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
961,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,14,0.0590371,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
962,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,15,0.0504535,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
963,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,17,-0.0175732,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
964,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,18,0.0421581,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
965,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,21,0.0157838,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
966,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,23,0.023229,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
967,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,24,0.075126,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
968,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,25,0.0754592,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
969,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,-0.0549403,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
970,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.069784,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
971,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0229184,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
972,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.061036,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
973,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0417618,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
974,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.1160211,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
975,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7,-0.0317011,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
976,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.1572165,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
977,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0666513,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
978,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0669492,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
979,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.0951442,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
980,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0826934,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
981,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.3462828,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
982,0.864386072,-0.173488088,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,14,-0.206968,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
983,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,17,-0.0341579,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
984,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.1317795,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
985,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,21,0.0184137,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
986,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0663644,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
987,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,24,-0.0370745,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
988,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0844102,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
989,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,26,0.0329053,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
990,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,27,0.058923,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
991,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,29,-0.0180829,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
992,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,0,0.0158347,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
993,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,4,0.0642684,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
994,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,5,-0.0095641,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
995,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,6,0.0527954,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
996,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,8,-0.0196582,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
997,0.864386072,-0.173488088,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,10,-0.1771624,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
998,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,11,0.3485587,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
999,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,12,0.0063272,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1000,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,13,0.062327,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1001,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,14,0.0509465,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1002,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,15,0.076299,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1003,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,16,0.1313109,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1004,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,17,0.123488,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
