,Bmax_cc1_avg,Bmax_ch1_avg,Bmin_cc1_avg,Bmin_ch1_avg,C_charge,C_n_charge_avg,C_n_charge_max,C_n_charge_min,H_charge_avg,L_cc1_avg,L_cc1_max,L_cc1_min,L_cc2_avg,L_cc2_min,L_ch1_avg,L_ch1_min,L_ch2_avg,L_ch2_max,L_ch2_min,OccV_cc1_avg,Vbur_cc1_avg,Vbur_cc2_avg,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
1269,-0.063425135,0.196599979,-0.136798283,-0.164638452,-0.194173563,0.420889846,0.373281256,0.402549798,-0.043734208,0.351653569,0.260006294,0.425971967,-0.299329117,-0.20683623,-0.077630093,-0.069109745,0.013773673,0.169991928,-0.055821343,-0.013582229,-0.24216448,-0.061144714,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0844994,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1270,-0.004752864,0.112757713,0.008915305,0.134954431,0.048698848,0.123526934,0.373281256,-0.028404886,0.02756537,-0.039292912,0.147885082,-0.108982441,0.092205275,0.065891042,-0.075362542,-0.028293419,-0.162960085,-0.213936644,-0.092124973,-0.013558978,0.233202568,0.082272335,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.27772,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1271,0.044802475,0.030956583,-0.146307794,-0.101920967,-0.077440156,-0.059605342,-0.091042917,-0.027419287,-0.036392436,0.053814063,0.099400233,0.000440052,-0.098270916,-0.128914152,-0.082165263,-0.062307024,0.093751324,0.024158594,0.148799119,-0.013554027,0.017326935,0.087433807,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0652105,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1272,-0.070374464,0.047941835,-0.119847637,-0.103699452,-0.075193328,-0.054588198,-0.079426515,-0.028404886,-0.064038006,0.043011594,0.029703264,0.049072271,0.089559772,-0.128914152,-0.051553018,-0.004483895,-0.11598022,-0.112746167,-0.111926953,-0.013566585,0.020123521,0.133027595,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0707648,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1273,-0.098572217,-0.017998865,0.081864009,0.145509309,0.07012143,-0.018332632,-0.0184261,-0.027419287,0.048822754,-0.048552171,0.03576387,-0.108982441,0.173334058,0.215241692,-0.078763902,-0.031694779,-0.162960085,-0.213936644,-0.092124973,-0.013550939,0.31265537,0.21383008,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.0686774,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1274,-0.106984091,-0.066013141,0.106377427,0.140272493,0.089456438,-0.038622095,-0.074316963,-0.024751187,0.0889198,-0.053696245,-0.0339331,-0.081626818,0.136297021,0.085371562,-0.048151657,-0.001082534,-0.209939951,-0.25560331,-0.138329593,-0.013563228,0.330725161,0.218852783,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,0.0482377,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1275,-0.095719065,-0.017365947,-0.062542662,-0.100828081,-0.069110964,-0.039905246,-0.068942101,-0.012269188,-0.084746866,0.007517767,-0.043024009,0.052111784,0.078977761,-0.070472594,-0.036246895,-0.062307024,-0.045510421,-0.062150929,-0.029418702,-0.013574954,0.025980776,0.143013578,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.0176514,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1276,-0.006747808,-0.008064151,-0.098277782,-0.091394939,-0.040656249,-0.048217621,-0.070741005,-0.024751187,-0.073586529,0.041468384,0.060006294,0.01563762,0.002258185,0.111345588,-0.082165263,-0.062307024,-0.022020488,0.065825261,-0.125128273,-0.013597177,0.016107509,0.099103994,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0204569,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1277,-0.024603738,0.105908599,0.007844845,0.074230742,0.086138959,-0.041246632,-0.015496249,-0.030340732,0.054856509,-0.069128344,-0.058175524,-0.07554779,0.141588026,-0.070472594,-0.044750297,0.002318826,-0.169671495,-0.219889025,-0.098725633,-0.013570005,0.24700966,0.10200394,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0057486,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1278,-0.009188494,0.133441906,-0.133623446,-0.083678553,-0.081853228,0.226072655,0.413542779,0.043351036,-0.016160368,0.070789372,0.223642657,-0.090745359,-0.010969329,-0.057485581,-0.105974787,-0.069109745,-0.000208408,0.033087166,-0.045920353,-0.013567779,0.031497517,0.063448795,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.1600644,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1279,0.012765408,0.114037719,-0.128090322,-0.093421615,-0.085629281,0.185175453,0.413542779,-0.02521579,0.01406748,0.063073322,0.199400233,-0.081626818,-0.034778852,-0.012031036,-0.099172065,-0.069109745,0.050127163,0.092610975,-0.012917052,-0.013559209,-0.038368259,-0.011624374,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.1842754,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1280,-0.069560543,0.081760012,0.019840279,-0.100475735,-0.070170101,-0.025883951,-0.015496249,-0.031997143,-0.036206782,-0.038778529,-0.027872494,-0.054271194,0.19802538,-0.0769661,0.031780316,-0.001082534,-0.121013777,-0.145484263,-0.085524313,-0.013535093,0.12074839,0.133359616,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,0.0400092,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1281,0.087604484,-0.062683173,0.208761214,-0.136073866,-0.157591122,0.045713513,-0.015496249,0.088042147,-0.064561212,-0.108222974,-0.191508858,-0.026915571,-0.299329117,-0.20683623,0.085635213,0.036332432,0.036145082,0.164039547,-0.009616722,-0.013530809,0.054120339,0.375488279,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,17,-0.0013279,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1282,-0.114921376,-0.038489218,0.12238034,0.157780093,0.079544296,-0.011222084,-0.015496249,-0.011908952,0.002822754,-0.052667418,-0.085448252,-0.008678489,0.143351624,0.169787146,-0.078763902,-0.031694779,-0.156248676,-0.207984263,-0.085524313,-0.013555323,0.372915618,0.269465519,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,18,0.0813208,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1283,-0.115938239,-0.09615506,-0.045577562,-0.020811306,-0.039835034,-0.04466335,-0.074316963,-0.015897637,-0.055054883,0.005974557,-0.043024009,0.049072271,0.14776083,0.130826107,-0.019240093,-0.001082534,-0.100879549,-0.082984263,-0.115227283,-0.01355901,0.139544569,0.222198278,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.0411758,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1284,-0.070666638,-0.04777237,0.037056563,-0.08868818,-0.048927879,-0.015315519,-0.0184261,-0.011908952,-0.030831255,0.019863446,0.044854779,-0.011718003,0.084268767,0.16329364,-0.056655059,-0.045300221,-0.048866126,-0.020484263,-0.082223983,-0.013552034,0.107003394,0.22664,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0602822,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1285,0.061393955,-0.077627661,0.218872637,-0.157123163,-0.15203449,0.042886161,-0.0184261,0.085671998,-0.043797499,-0.117482233,-0.200599767,-0.036034112,-0.299329117,-0.20683623,0.094705486,0.02612835,0.037263606,0.003325261,0.056389878,-0.013561701,0.07346649,0.350529641,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,-0.0115815,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1286,0.20713213,0.079049041,-0.162565162,-0.159902471,-0.163049899,0.553400878,0.510596177,0.513632853,-0.002139271,0.012147397,-0.073327039,0.091625462,-0.299329117,-0.20683623,0.053889159,-0.069109745,0.023840787,0.259277642,-0.148230584,-0.005841433,-0.331114088,-0.204351886,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,0,0.0158347,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1287,0.085786747,-0.154581659,-0.099369789,0.144493425,0.338134915,-0.11708914,-0.126727587,-0.119531893,0.028358619,-0.0341489,-0.046054312,-0.020836544,-0.062997583,-0.005537529,-0.071961181,-0.024892058,0.256503002,0.158087166,0.320416281,-0.005847146,0.108805309,0.02406596,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,4,0.0267379,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1288,-0.011853068,0.001644592,-0.130502064,-0.099122992,-0.017109637,0.02603149,0.065903879,-0.010806362,-0.061869229,0.010604187,0.0660669,-0.051231681,-0.045360863,0.020436497,-0.024342133,0.005720187,0.053482868,0.05689669,0.033287568,-0.005798482,0.0349017,0.083239289,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,5,0.0280943,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1289,-0.116645871,-0.025567719,0.071481493,0.046825439,-0.037321502,-0.007614599,-0.014787716,-0.001940187,-0.078531676,-0.043408159,-0.052114918,-0.039073626,0.129242312,0.039917016,0.050487799,0.0907542,-0.040476864,-0.071079501,-0.009616722,-0.005845319,0.137311424,0.191111292,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,6,0.0501,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1290,-0.036354064,-0.132986062,0.235921465,0.059276957,-0.122369058,0.046397258,-0.014787716,0.088615326,-0.08093674,-0.139087171,-0.221811888,-0.057310708,-0.167053985,-0.044498568,0.096973037,0.094155561,-0.00188626,0.062849071,-0.009616722,-0.005821702,0.117373612,0.403978363,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,8,0.0099891,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1291,-0.080530702,-0.049414576,-0.000195476,0.079867421,0.072809566,-0.036468448,-0.014787716,-0.023831239,0.055345961,-0.061926678,-0.121811888,-0.011718003,0.115132999,-0.063979087,-0.071961181,-0.024892058,-0.099201696,-0.157389025,-0.029418702,-0.005814859,0.275588518,0.128954631,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,9,0.0472855,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1292,-0.08105987,-0.048569857,-0.100552887,-0.032849173,-0.029406755,-0.042939429,-0.077968872,-0.010053065,-0.099987373,0.035295545,-0.046054312,0.109862544,0.081623264,0.078878055,-0.053253698,-0.065708385,-0.063966797,-0.023460453,-0.108626623,-0.005836948,0.015992791,0.119592961,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,10,0.0385876,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1293,-0.03247962,-0.048710187,0.046442527,-0.100135481,-0.035604242,-0.041607079,-0.07856816,-0.007334464,-0.097632942,0.024493076,-0.006660373,0.049072271,-0.018905837,-0.083459607,-0.061757099,-0.0384975,0.018247968,0.033087166,-0.009616722,-0.005810441,0.031773514,0.153078258,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,11,0.0414584,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1294,-0.047082141,-0.001543118,0.188803187,0.147590713,0.071704379,-0.030918163,-0.073449244,-0.010053065,0.076177184,-0.079416369,-0.067266433,-0.087705845,0.116896597,0.072384549,0.053889159,0.100958282,-0.209939951,-0.25560331,-0.138329593,-0.005806423,0.347787743,0.213848954,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,12,0.0621906,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1295,-0.043451036,0.103534845,0.114691021,0.135779399,0.079185494,-0.013586577,-0.003318015,-0.019919146,0.078953556,-0.062955505,0.081218415,-0.115061468,0.16980665,0.091865068,-0.048151657,-0.001082534,-0.162960085,-0.213936644,-0.092124973,-0.005809146,0.314338942,0.1745317,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,13,0.0901094,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1296,0.002016206,0.173106869,-0.106482286,-0.107815593,-0.058095555,-0.058385444,-0.074511523,-0.038748195,-0.055552774,0.046098014,0.187279021,-0.102903413,0.055168238,-0.141901165,-0.078763902,-0.0384975,-0.095845991,-0.106793787,-0.078923653,-0.005841134,0.001117467,0.051704715,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,14,0.0647659,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1297,0.148208202,0.127060768,-0.198763922,-0.110760149,-0.101019387,-0.095180175,-0.148952214,-0.040217755,-0.056924082,0.115542458,0.0660669,0.155455249,-0.227900546,-0.122420646,-0.116178868,-0.069109745,0.207845284,0.140230023,0.24450869,-0.005856679,-0.121130598,-0.06302221,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,15,0.071628,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1298,0.014645327,0.164585656,-0.067172781,-0.106423818,-0.104369484,-0.024034525,-0.003318015,-0.038748195,-0.028350242,0.053814063,0.205460839,-0.105942927,-0.005678323,-0.128914152,-0.070260501,-0.058905664,-0.013631226,0.050944309,-0.092124973,-0.005851,-0.000825156,0.013931563,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,16,0.0612261,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1299,0.141522379,-0.001698923,0.063276445,-0.154429132,-0.172883373,0.057465698,-0.003318015,0.09789392,-0.076358681,-0.052667418,-0.136963403,0.027795675,-0.299329117,-0.20683623,0.066360792,-0.069109745,0.040619311,0.140230023,-0.069022663,-0.005816122,-0.042901135,0.234925421,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,18,-0.0117917,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1300,-0.023821716,-0.00571998,-0.006954516,0.015994896,-0.023316717,-0.002834407,-0.003318015,-0.003204378,-0.108392436,-0.007914332,-0.015751282,-0.005638976,0.092205275,0.03342351,0.035181676,-0.069109745,-0.022020488,-0.00560331,-0.045920353,-0.005842728,0.091239731,0.143154939,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,19,0.066304,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1301,-0.007418814,-0.109778835,-0.06318303,-0.042598386,-0.019991564,-0.037543765,-0.073449244,-0.004662996,-0.114628723,-0.066556307,-0.10363007,-0.032994599,0.018131201,-0.057485581,0.091304125,-0.007885256,0.024959378,-0.017508072,0.059690208,-0.005814626,0.096273213,0.200753186,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,20,0.0496531,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1302,-0.083549451,-0.063532865,0.132335489,0.148177037,0.081144514,-0.010629705,-0.014787716,-0.003204378,-0.008025347,-0.054725011,0.002430536,-0.07554779,0.118660301,0.234722211,-0.06515846,-0.018089337,-0.102557401,-0.160365215,-0.032719032,-0.005827083,0.352698235,0.26858647,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,21,0.0495611,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1303,-0.060654392,0.016792927,-0.098710603,-0.016279605,-0.067013796,0.054846181,0.065903879,0.037503939,-0.015451508,0.044554804,0.081218415,0.000440052,0.078977761,0.156800133,-0.061757099,-0.069109745,-0.063966797,-0.029412834,-0.102025963,-0.005821203,0.075825721,0.165392357,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,22,0.0114953,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1304,0.112905936,0.321832693,-0.126107856,-0.162588442,-0.205261884,-0.067506064,-0.132820346,-0.006869019,-0.100122394,0.422641224,0.329703264,0.495880781,-0.299329117,-0.20683623,-0.030011045,-0.069109745,0.099903472,0.357491928,-0.098725633,0.042601572,-0.289204389,-0.106226057,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,-0.0362636,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1305,0.088722488,0.347253828,0.001372715,-0.09817796,-0.028345699,-0.095044631,-0.093961323,-0.084475404,-0.053801719,0.072332582,0.281218415,-0.145456605,0.314427497,-0.070472594,0.006270111,-0.014687977,-0.08745673,-0.106793787,-0.062422003,0.042574068,-0.036128893,-0.10509153,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.060809,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1306,0.112978769,0.286294748,0.106887703,0.138660316,0.04331682,-0.039878138,-0.015652313,-0.032173894,0.062261572,-0.002255875,0.253945688,-0.105942927,0.219189402,0.078878055,-0.00393397,0.043135153,-0.162960085,-0.213936644,-0.092124973,0.042567757,0.218673129,0.059423587,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,2,0.1001328,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1307,0.162656915,0.185450016,-0.092949751,-0.104417295,-0.086032214,-0.059322206,-0.093961323,-0.024584535,-0.042265854,0.134060977,0.23576387,0.021716648,-0.092979911,-0.122420646,-0.104274106,-0.069109745,0.174288237,0.193801452,0.119096149,0.04257935,0.011227994,0.07444251,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0767516,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1308,0.016582937,0.232730196,-0.11275205,-0.106836196,-0.068731056,-0.052818092,-0.071098913,-0.032173894,-0.051945179,0.09239431,0.123642657,0.052111784,0.203316386,-0.141901165,-0.046450977,-0.024892058,-0.10926881,-0.136555691,-0.072322993,0.042557326,0.012788944,0.134607938,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0694899,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1309,-0.010663785,0.166114131,0.113755016,0.133123763,0.085478917,-0.017464145,-0.015652313,-0.024584535,0.052506298,-0.003284702,0.187279021,-0.115061468,0.279154163,0.371085848,-0.048151657,-0.001082534,-0.162960085,-0.213936644,-0.092124973,0.042591673,0.321381681,0.213174445,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0806786,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1310,-0.037613726,0.078878258,0.172515545,0.148880455,0.0828541,-0.039488574,-0.071098913,-0.032588838,0.099805876,-0.023860813,-0.039993706,-0.002599462,0.231535116,0.065891042,-0.024342133,0.022726989,-0.206584247,-0.25262712,-0.135029263,0.042593799,0.350249202,0.217281381,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.0526847,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1311,-0.044675927,0.026234681,0.021043013,-0.082686004,-0.086978146,-0.046712578,-0.072522221,-0.020786069,-0.059797499,0.106283199,0.060006294,0.143297195,0.14776083,0.098358575,-0.058355739,-0.028293419,-0.037121159,-0.020484263,-0.059121673,0.042568288,0.034981193,0.152794621,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,0.0057398,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1312,-0.014276517,0.011019786,-0.023300521,-0.06605704,-0.060071843,-0.048173443,-0.060959922,-0.032588838,-0.063472605,0.059986903,0.060006294,0.052111784,0.134533317,0.065891042,-0.015838732,0.019325629,-0.006919817,0.077730023,-0.108626623,0.042597586,0.013053541,0.116889128,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.043251,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1313,-0.018032463,0.103534845,0.123895621,0.132146275,0.104176908,-0.03305173,-0.016506506,-0.020786069,0.004907142,-0.006371122,-0.030902797,-0.01779703,0.196261677,0.104852081,-0.068559821,-0.021490698,-0.142825857,-0.196079501,-0.072322993,0.04258782,0.267916538,0.140324253,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,-0.0013928,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1314,0.006479964,0.128513795,0.152558336,0.01668198,-0.013592611,0.067937743,0.076026223,0.051263597,-0.062101297,0.067702952,0.199400233,-0.072508277,0.142469825,0.325631302,-0.041348936,-0.004483895,-0.02369834,0.047968118,-0.108626623,0.04256769,0.128432267,0.154461363,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0129992,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1315,0.074568163,0.22235889,0.034474638,0.103001729,0.356802206,-0.11464834,-0.124820479,-0.132330361,0.053628661,-0.009457542,-0.046054312,-0.020836544,0.178625063,-0.050992075,-0.068559821,-0.021490698,-0.119335924,-0.175246167,-0.049220683,0.042602302,0.098181364,-0.021711054,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.02661,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1316,-0.004630895,0.353839496,-0.145269787,-0.163631902,-0.192479327,0.559976278,0.517409953,0.519144965,-0.007278512,0.487456038,0.393339627,0.559710568,-0.299329117,-0.20683623,-0.086700433,-0.069109745,0.079769243,0.292015737,-0.055821343,0.042579648,-0.349109854,-0.257534243,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0158347,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1317,-0.007238914,0.136940295,-0.07928467,-0.061749134,-0.027357555,0.024862797,0.076026223,-0.020953562,-0.050092858,0.103196779,0.211521445,-0.014757517,0.153051835,0.338618315,-0.085566623,-0.062307024,-0.013631226,0.021182404,-0.059121673,0.042580844,-0.008451329,0.057159736,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,0.0240968,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1318,-0.067756571,0.067205691,0.028092782,-0.091639523,-0.06045367,-0.011124693,-0.016506506,-0.006435558,-0.059805938,0.033752335,-0.049084615,0.109862544,0.229771412,-0.025018049,0.013072833,-0.011286616,-0.090812434,-0.085960453,-0.092124973,0.042587721,0.104127781,0.15290851,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,17,0.0304768,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
