,bde_avg,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
220,-0.13839602546406005,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,0,0.0,17,10.1038/nchem.2322
221,-0.21870063747720878,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,1,0.0,17,10.1038/nchem.2322
222,-0.21307796589637404,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,2,0.0,17,10.1038/nchem.2322
223,-0.23074904867354307,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,3,0.0,17,10.1038/nchem.2322
224,-0.21237032569316655,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,4,0.0,17,10.1038/nchem.2322
225,-0.3450022611449048,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,5,0.0,17,10.1038/nchem.2322
226,0.13535773487063463,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,16,0.0,17,10.1038/nchem.2322
227,0.15737347349001904,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,17,100.0,17,10.1038/nchem.2322
228,0.18245724677421069,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,18,0.0,17,10.1038/nchem.2322
229,0.14447099316329326,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,21,0.0,17,10.1038/nchem.2322
230,-0.13839602546406005,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,0,0.0,17,10.1038/nchem.2322
231,-0.21870063747720878,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,1,0.0,17,10.1038/nchem.2322
232,-0.21307796589637404,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,2,0.0,17,10.1038/nchem.2322
