,C_n_charge_avg,gas_charge_C,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,S_bur_2.0_avg,L_cc1_min,Pyramidalization_H_max,num_O,Pyramidalization_H_max_MFF,gas_charge_H_max,dual_H_max,charge_C,Bmax_2.0_min,Buried_Volume_C,Bmin_3.0_avg,Bmax_2.0_avg,Bmin_2.0_avg,Local_Nucleophilicity_H_max,V_occ_avg,num_H,num_C,Pyramidalization_C_MFF,L_ch1_avg,bde_avg,n_Csp3,C_charge,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
913,-0.143661,-0.04868,0.458331,0.398825,61.200811,4.25,1.651648,0,1.634698,0.02683,-0.0178,-0.05727,3.510698,0.48468,0.612359,4.223648,1.254636,0.095361,117.801063,2,2,0.819022,3.075,93.5067367553711,2,-0.139476,CC(O)CCCCO,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
914,-0.081439,-0.02978,0.482535,0.495061,57.229341,4.0,1.652331,0,1.636691,0.029,-0.001896,-0.06538,5.405784,0.48849,0.0,5.612574,0.965158,0.05743,117.823313,2,2,0.813793,2.95,93.82030487060548,2,-0.13528,CC(O)CCCCO,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
915,-0.31016,0.04305,0.40519,0.461709,51.39672,2.9,1.676496,1,1.653354,0.05636,-0.019815,0.08716,0.992472,0.34706,0.0,3.516583,0.95,0.092986,117.811438,2,1,0.809972,2.55,92.90528106689452,1,-0.023402,CC(O)CCCCO,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
916,-0.055809,-0.06246,0.350424,0.419953,43.501606,4.5,1.696944,0,1.689252,0.02332,-0.029361,-0.10498,3.514612,0.36109,0.001029,4.280506,0.963316,0.062354,138.76,3,1,0.814201,3.6,100.55843353271484,1,-0.214803,CC(C)Cc1ccccc1,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
917,-0.19141,-0.04307,0.547999,0.503844,73.159976,3.3,1.606146,0,1.592162,0.03004,-0.041856,-0.00537,6.928925,0.54987,0.010769,6.928925,0.95,0.051202,138.76525,1,3,0.796871,2.15,95.3148422241211,3,-0.055809,CC(C)Cc1ccccc1,1,20.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
918,0.005313,-0.02556,0.536468,0.47847,62.376705,4.25,1.661768,0,1.639476,0.03186,-0.010876,-0.06791,3.496069,0.53499,0.0,3.568062,0.959087,0.070376,138.766,2,2,0.816272,2.25,88.55825805664062,1,-0.136799,CC(C)Cc1ccccc1,3,80.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
919,-0.039224,-0.05904,0.512783,0.418497,55.208761,4.2,1.998653,0,1.998817,0.06256,0.037767,-0.03816,5.968459,0.51028,0.01643,5.968459,0.95,0.057215,138.74175,1,2,0.002811,3.2,110.79735565185548,0,-0.144605,CC(C)Cc1ccccc1,5,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
920,-0.146799,-0.06199,0.426505,0.328451,50.996282,4.2,1.999403,0,1.999805,0.06228,0.029384,-0.03123,0.982344,0.42533,0.0,0.982344,0.95,0.066167,138.7655,1,2,0.000465,2.15,110.89891052246094,0,-0.144883,CC(C)Cc1ccccc1,6,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
921,-0.142763,-0.06225,0.418788,0.328084,50.860398,5.3,1.999145,0,1.999948,0.06227,0.023872,-0.03417,0.982344,0.41874,0.0,0.982344,0.95,0.074587,138.76475,1,2,0.000124,2.15,111.27791595458984,0,-0.148992,CC(C)Cc1ccccc1,7,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
922,0.360348,-0.00474,0.325312,0.381482,40.410989,4.25,1.709194,0,1.708685,0.03104,0.008773,-0.14796,3.008322,0.32092,0.00415,4.230476,0.95,0.073556,108.566833,3,1,0.77816,3.366667,94.7390365600586,0,-0.219279,CC(=O)C1CCOC1=O,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
923,0.221235,0.11819,0.617412,0.498975,72.758553,3.75,1.596195,0,1.632963,0.05049,0.014426,-0.07685,3.612478,0.61701,0.0,3.612478,0.95,0.069177,108.562375,1,3,0.732026,2.15,87.1522216796875,1,-0.105068,CC(=O)C1CCOC1=O,3,100.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
924,-0.074746,0.00182,0.465978,0.451617,56.09823,3.4,1.684271,0,1.676416,0.03148,-0.02661,-0.06846,0.986154,0.459,0.009592,3.234541,0.95,0.091613,108.57025,2,2,0.754216,2.725,98.06009674072266,2,-0.170376,CC(=O)C1CCOC1=O,4,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
925,-0.219034,0.09256,0.372042,0.354058,49.424997,4.6,1.659887,1,1.669661,0.07072,-0.021148,0.0661,0.986154,0.40608,0.0,0.988052,0.95,0.080854,108.565125,2,1,0.7799,2.15,96.26296997070312,1,-0.044425,CC(=O)C1CCOC1=O,5,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
926,-0.164269,-0.0584,0.26739,0.334671,38.14807,6.3,1.698275,0,1.692337,0.02348,-0.018609,-0.09917,0.986154,0.2796,0.017535,3.855443,0.95,0.09234,123.97775,3,1,0.807049,2.483333,100.36661529541016,1,-0.236022,CCC(=O)C1CCOC1=O,0,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
927,0.05823,0.00415,0.472926,0.459712,60.32399,3.2,1.662368,0,1.654493,0.03439,-0.008026,-0.08845,5.062114,0.46802,0.014937,5.377107,0.95,0.072721,123.980625,2,2,0.779759,3.1,89.04724884033203,1,-0.164269,CCC(=O)C1CCOC1=O,1,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
928,0.219994,0.11847,0.619339,0.502318,73.286039,3.75,1.596825,0,1.632993,0.05051,0.024589,-0.07497,3.104835,0.64308,0.0,3.104835,0.95,0.057493,123.9935,1,3,0.731429,2.35,87.45649719238281,1,-0.111957,CCC(=O)C1CCOC1=O,4,100.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
929,-0.073275,0.00183,0.46631,0.451465,55.567859,3.45,1.684811,0,1.676382,0.03148,-0.014898,-0.0681,0.986154,0.46227,0.005718,3.355113,0.95,0.080942,123.991063,2,2,0.754386,2.525,98.12981414794922,2,-0.170508,CCC(=O)C1CCOC1=O,5,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
930,-0.214525,0.09256,0.371814,0.353988,49.748347,4.6,1.660141,1,1.669701,0.07072,-0.013679,0.06626,0.986154,0.40739,0.0,0.988052,0.95,0.072349,123.976688,2,1,0.779834,2.675,96.32225799560548,1,-0.034593,CCC(=O)C1CCOC1=O,6,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
931,0.031263,-0.03054,0.276562,0.393979,37.622092,6.75,1.704874,0,1.694689,0.02651,-0.003115,-0.11469,1.006231,0.27303,0.012499,5.500466,0.976633,0.031762,200.869375,3,1,0.80587,3.733333,101.44708251953124,1,-0.218952,CCOC(=O)C(Cc1ccccc1)C(C)=O,0,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
932,-0.251292,0.08848,0.400572,0.433703,53.776342,3.2,1.657082,1,1.661599,0.07038,-0.003429,0.07835,0.986154,0.41582,0.017859,4.546008,0.95,0.031716,200.862875,2,1,0.796298,2.875,96.23004913330078,1,0.031263,CCOC(=O)C(Cc1ccccc1)C(C)=O,1,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
933,0.22874,0.11897,0.695345,0.587618,78.731631,4.25,1.585318,0,1.603413,0.05072,0.006845,-0.06788,6.817991,0.6973,0.035923,6.817991,2.347684,0.030636,200.853125,1,3,0.77964,4.05,86.46564483642578,1,-0.096344,CCOC(=O)C(Cc1ccccc1)C(C)=O,5,100.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
934,-0.019354,-0.00741,0.588613,0.541348,65.191445,5.15,1.67321,0,1.636255,0.03293,-0.003692,-0.06093,4.944189,0.58857,0.000816,6.204804,0.990232,0.038659,200.86,2,2,0.818332,3.8,88.69178009033203,1,-0.112513,CCOC(=O)C(Cc1ccccc1)C(C)=O,6,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
935,-0.049748,-0.059,0.541983,0.468272,54.92331,4.25,1.999084,0,1.99932,0.06256,-0.008338,-0.03678,6.916104,0.51274,0.078463,6.916104,0.95,0.044814,200.845625,1,2,0.001619,3.75,110.89973449707033,0,-0.124673,CCOC(=O)C(Cc1ccccc1)C(C)=O,8,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
936,-0.13738,-0.06199,0.430546,0.329063,50.975312,4.2,1.999707,0,1.999929,0.06228,-0.003825,-0.02909,1.004988,0.4275,0.0,1.004988,0.9852,0.05421,200.834125,1,2,0.000169,2.15,110.89891052246094,0,-0.157132,CCOC(=O)C(Cc1ccccc1)C(C)=O,9,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
937,-0.151729,-0.06225,0.41901,0.328317,50.885347,5.8,1.999537,0,1.999771,0.06227,-0.00771,-0.03161,0.982344,0.42126,0.0,0.982344,0.95,0.061169,200.869125,1,2,0.000547,2.15,111.27791595458984,0,-0.150086,CCOC(=O)C(Cc1ccccc1)C(C)=O,10,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
938,0.351022,-0.00473,0.35591,0.427943,39.859879,5.55,1.709599,0,1.707404,0.03104,0.008725,-0.14567,2.953811,0.35865,0.003497,7.092913,0.95,0.046941,200.850833,3,1,0.780212,4.433333,94.79827117919922,0,-0.249084,CCOC(=O)C(Cc1ccccc1)C(C)=O,14,0.0,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
939,0.48027,0.03439,0.259929,0.306181,36.177085,13.9,1.712323,0,1.709789,0.03487,0.015928,-0.14681,3.073272,0.25533,0.020244,8.910416,0.963316,0.025847,278.028708,3,1,0.775057,2.3,97.26858520507812,0,-0.222474,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
940,0.00065,-0.01888,0.483682,0.37659,57.358162,5.55,1.998862,0,1.99958,0.06623,-0.0015,-0.05345,5.842089,0.47425,0.007566,5.842089,0.95,0.040131,278.041625,1,2,0.001007,2.85,112.44305419921876,0,-0.155077,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
941,-0.074341,-0.05477,0.516906,0.432678,57.41999,7.35,0.112486,0,0.052656,0.06272,0.005859,-0.04136,8.578607,0.52034,0.00179,8.578607,0.95,0.030928,278.055375,1,2,0.006167,4.25,110.54882049560548,0,-0.163729,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
942,0.091397,-0.01568,0.57597,0.48487,56.180131,4.85,1.998272,0,1.997051,0.06652,-0.001202,-0.0566,6.084817,0.58461,0.024354,6.084817,1.484721,0.030243,278.01425,1,2,0.007019,3.45,111.82550811767578,0,-0.168914,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,9,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
943,-0.059932,-0.02717,0.474125,0.426004,57.540052,7.2,1.64566,0,1.646569,0.03162,-0.01602,-0.06197,7.34932,0.47451,0.058371,8.14959,0.95,0.039827,278.026625,2,2,0.800478,3.725,85.9026870727539,1,-0.131795,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,10,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
944,-0.102412,-0.04548,0.513278,0.468302,60.576939,6.4,1.663377,0,1.651064,0.02731,-0.003636,-0.0596,6.493843,0.51341,0.009073,7.594622,0.95,0.023527,278.025875,2,2,0.79522,4.075,96.10619354248048,2,-0.137629,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,11,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
945,-0.091571,-0.03039,0.721114,0.650426,82.208201,4.95,1.624819,0,1.617832,0.03122,-0.005535,-0.02205,10.275335,0.72365,0.263378,10.275335,2.423069,0.015839,278.056875,1,3,0.753717,4.35,93.6983642578125,3,-0.073028,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,12,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
946,-0.073115,-0.01274,0.694943,0.572587,78.64743,4.4,1.60018,0,1.58543,0.03553,-0.016995,-0.02368,6.174545,0.69664,0.0,6.174545,0.968174,0.041699,278.026,1,3,0.785019,2.75,87.63101959228516,2,-0.063196,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,13,100.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
947,-0.106272,-0.04513,0.546805,0.525147,64.692707,5.9,1.651335,0,1.637186,0.02732,-0.009138,-0.05999,10.016237,0.55238,0.037004,10.116934,0.981668,0.024831,278.038062,2,2,0.817676,3.475,95.51316833496094,2,-0.152713,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,14,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
948,-0.087635,-0.04004,0.543573,0.475127,62.223678,5.4,1.656367,0,1.653634,0.02769,-0.006969,-0.05576,4.229657,0.5428,0.0,4.730407,0.969975,0.025206,278.03875,2,2,0.784567,2.35,94.86919403076172,2,-0.149348,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,15,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
949,-0.022558,-0.05238,0.436842,0.457155,51.1818,5.15,1.6952,0,1.678367,0.02406,-0.006904,-0.10247,4.389191,0.44616,0.013818,5.312965,0.963316,0.029762,278.0255,3,1,0.832813,5.666667,99.05425262451172,1,-0.188798,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,17,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
950,0.102749,0.00697,0.447074,0.385267,54.853207,5.4,1.64862,0,1.682299,0.03469,0.001183,-0.09063,0.986154,0.4545,0.0,2.043279,0.95,0.040443,278.034313,2,2,0.745738,2.15,89.74978637695312,1,-0.196119,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,20,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
951,-0.135002,-0.04226,0.508765,0.483292,59.902013,4.6,1.677661,0,1.683484,0.02743,-0.003465,-0.06342,7.563399,0.50579,0.010495,10.205581,0.952297,0.032405,278.03225,2,2,0.731844,3.85,94.74168395996094,2,-0.164219,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,21,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
952,-0.086602,-0.02522,0.730508,0.608216,82.352679,3.8,1.64011,0,1.62594,0.0316,-0.007654,-0.02778,10.065411,0.72771,0.0,10.065411,2.033961,0.020224,278.03275,1,3,0.719613,2.7,96.42554473876952,3,-0.073886,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,22,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
953,0.464803,0.03439,0.260978,0.307358,36.158389,15.65,1.712524,0,1.710017,0.03487,0.01744,-0.14666,2.956772,0.25529,0.011352,8.803329,0.95,0.025064,316.670042,3,1,0.774805,2.866667,97.26858520507812,0,-0.208882,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,0,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
954,-0.00319,-0.01888,0.504199,0.400362,52.826709,4.85,1.998787,0,1.999685,0.06623,-0.006434,-0.04971,6.138607,0.528,0.040098,6.138607,0.95,0.037471,316.65325,1,2,0.000755,3.45,112.44305419921876,0,-0.155784,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,5,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
955,-0.082021,-0.05477,0.522375,0.432573,56.643063,7.4,0.114289,0,0.063611,0.06272,0.006528,-0.04063,8.57817,0.52951,0.028089,8.57817,0.95,0.032537,316.66075,1,2,0.005641,7.15,110.54882049560548,0,-0.163134,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,6,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
956,0.086566,-0.01568,0.558668,0.453416,60.057754,5.55,1.998174,0,1.998758,0.06652,0.004135,-0.06037,5.797413,0.52975,0.011146,5.797413,1.138381,0.036062,316.6805,1,2,0.002959,2.85,111.82550811767578,0,-0.166509,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,9,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
957,-0.064399,-0.02717,0.474358,0.422906,58.229189,7.9,1.646681,0,1.646839,0.03162,-0.011839,-0.06162,8.242117,0.47359,0.045562,9.708209,0.969975,0.038838,316.684188,2,2,0.800113,3.675,85.9026870727539,1,-0.137168,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,10,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
958,-0.109002,-0.04549,0.514157,0.468255,60.06725,8.3,1.66327,0,1.651072,0.02731,-0.005539,-0.06014,9.286146,0.51437,0.014981,9.635192,0.95,0.026896,316.686313,2,2,0.795166,3.6,95.98767852783205,2,-0.145176,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,11,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
959,-0.09607,-0.03069,0.721837,0.651696,81.232202,4.5,0.139427,0,1.615261,0.03121,-0.008379,-0.02252,9.637557,0.72383,1.154391,9.637557,2.4,0.01677,316.665,1,3,0.757778,4.2,93.43513488769533,3,-0.080837,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,12,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
960,-0.078053,-0.01276,0.694983,0.573338,79.3912,5.4,1.601018,0,1.586882,0.03553,-0.021967,-0.02435,7.095421,0.69659,0.003349,7.095421,0.980315,0.047225,316.679375,1,3,0.783588,2.75,87.50890350341797,2,-0.065918,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,13,100.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
961,-0.101265,-0.04542,0.549519,0.525601,65.084509,6.9,1.652657,0,1.637915,0.02731,-0.015856,-0.05984,10.124228,0.55294,0.304882,10.155799,1.272808,0.025111,316.6725,2,2,0.81697,4.25,95.29249572753906,2,-0.145064,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,14,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
962,-0.086633,-0.04345,0.593663,0.530295,63.897055,5.4,1.65585,0,1.640043,0.02738,-0.010325,-0.05913,5.517699,0.58243,0.024004,5.921522,0.965379,0.025909,316.68025,2,2,0.781732,3.85,95.68318176269533,2,-0.136613,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,15,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
963,-0.028203,-0.05581,0.477806,0.474824,54.05184,5.15,1.693629,0,1.676961,0.02375,-0.006905,-0.10621,5.333385,0.48071,0.017151,6.069039,0.978146,0.020396,316.672458,3,1,0.835542,6.616667,98.77944946289062,1,-0.202376,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,17,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
964,-0.159311,0.10738,0.683319,0.576221,79.10174,3.85,1.633153,1,1.619836,0.07497,-0.012043,0.10627,6.863308,0.6873,0.010412,6.863308,0.980315,0.02029,316.675625,1,2,0.774304,3.0,96.06075286865234,2,0.064212,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,18,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
965,0.472832,0.03396,0.267605,0.328533,36.077929,12.85,1.712868,0,1.709807,0.03485,0.011623,-0.14642,0.986154,0.26322,0.000298,8.016598,0.963316,0.028215,316.680208,3,1,0.775217,3.066667,97.26119232177734,0,-0.197248,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,21,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
966,-0.047757,-0.01491,0.474748,0.431577,57.320167,5.8,1.657363,0,1.662018,0.03048,-0.015606,-0.06915,1.006231,0.47574,0.007539,3.757823,0.989949,0.033287,316.667188,2,2,0.77035,2.75,96.9223175048828,2,-0.18251,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,23,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
967,-0.129812,-0.04596,0.511974,0.482634,60.320219,7.0,1.67579,0,1.679403,0.02711,-0.009551,-0.06375,9.613012,0.51077,0.019651,10.774755,0.952297,0.030222,316.70075,2,2,0.741285,3.925,94.5602035522461,2,-0.159727,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,24,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
968,-0.089589,-0.0289,0.729774,0.603254,83.254876,3.7,1.636874,0,1.624153,0.03128,-0.007266,-0.02952,6.005206,0.72989,0.057308,6.005206,2.227072,0.014894,316.684125,1,3,0.725637,2.7,94.54503631591795,3,-0.077115,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,25,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
969,-0.035256,-0.06277,0.296397,0.348828,42.473882,12.45,1.695607,0,1.690382,0.02331,-0.012145,-0.10564,3.50571,0.2965,0.012698,10.355805,0.95,0.02002,414.316083,3,1,0.811201,4.85,100.48023223876952,1,-0.225535,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
970,-0.189237,-0.04713,0.515479,0.459019,72.113079,3.2,1.601003,0,1.594436,0.0297,-0.017965,-0.01,1.012423,0.51712,0.0,1.012423,0.989949,0.019405,414.31725,1,3,0.794121,2.3,94.8033447265625,3,-0.035256,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
971,-0.085183,-0.05096,0.506336,0.473001,64.10096,4.25,1.64997,0,1.644562,0.02692,-0.017996,-0.06224,5.119814,0.54274,0.011943,6.998375,0.990737,0.020634,414.314875,2,2,0.803333,6.625,96.93645477294922,2,-0.133992,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
972,-0.128584,-0.0528,0.556152,0.553013,62.551212,5.3,1.650859,0,1.656986,0.02667,-0.014956,-0.05721,4.825453,0.51189,0.531608,9.091518,1.18387,0.036732,414.329625,2,2,0.790333,4.725,95.2015151977539,2,-0.13511,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
973,-0.096325,-0.05042,0.539491,0.494823,64.403368,6.5,1.647567,0,1.636024,0.02694,-0.013083,-0.06662,5.457105,0.54383,0.012136,9.280652,0.95,0.022614,414.334063,2,2,0.814227,4.375,96.07878875732422,2,-0.123176,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
974,-0.140326,-0.0409,0.660111,0.56289,82.970687,3.4,1.594366,0,1.568244,0.03029,-0.010196,-0.0189,11.724014,0.69115,1.702218,11.724014,2.128983,0.015131,414.324,1,3,0.822403,5.25,92.69884490966795,3,-0.057541,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
