,Bmax_2.0_avg,Bmax_2.0_max,Bmax_2.0_min,Bmax_2.5_avg,Bmax_2.5_max,Bmax_2.5_min,Bmax_3.0_avg,Bmax_3.0_max,Bmax_3.0_min,Bmax_3.5_avg,Bmax_3.5_max,Bmax_3.5_min,Bmax_4.0_avg,Bmax_4.0_max,Bmax_4.0_min,Bmax_4.5_avg,Bmax_4.5_max,Bmax_4.5_min,Bmin_2.0_avg,Bmin_2.0_max,Bmin_2.0_min,Bmin_2.5_avg,Bmin_2.5_max,Bmin_2.5_min,Bmin_3.0_avg,Bmin_3.0_max,Bmin_3.0_min,Bmin_3.5_avg,Bmin_3.5_max,Bmin_3.5_min,Bmin_4.0_avg,Bmin_4.0_max,Bmin_4.0_min,Bmin_4.5_avg,Bmin_4.5_max,Bmin_4.5_min,L_avg,L_max,L_min,S_bur_2.0_avg,S_bur_2.0_max,S_bur_2.0_min,S_bur_2.5_avg,S_bur_2.5_max,S_bur_2.5_min,S_bur_3.0_avg,S_bur_3.0_max,S_bur_3.0_min,S_bur_3.5_avg,S_bur_3.5_max,S_bur_3.5_min,S_bur_4.0_avg,S_bur_4.0_max,S_bur_4.0_min,S_bur_4.5_avg,S_bur_4.5_max,S_bur_4.5_min,V_bur_2.0_avg,V_bur_2.0_max,V_bur_2.0_min,V_bur_2.5_avg,V_bur_2.5_max,V_bur_2.5_min,V_bur_3.0_avg,V_bur_3.0_max,V_bur_3.0_min,V_bur_3.5_avg,V_bur_3.5_max,V_bur_3.5_min,V_bur_4.0_avg,V_bur_4.0_max,V_bur_4.0_min,V_bur_4.5_avg,V_bur_4.5_max,V_bur_4.5_min,V_occ_avg,V_occ_max,V_occ_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
32,4.970422,6.952877,1.006231,4.627534,6.64906,0.585235,3.81954,5.731492,0.0,3.759285,5.640257,0.0,3.461454,5.193506,0.0,0.0,0.0,0.0,0.963316,0.989949,0.95,0.511733,0.55,0.4926,0.012475,0.021562,0.0,0.015728,0.031606,0.0,0.018565,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.427277,37.435238,37.412975,23.441913,23.451454,23.431263,18.77452,18.784677,18.765574,12.955694,12.96122,12.951431,10.66773,10.668887,10.666218,7.631162,7.633083,7.629696,80.508201,80.515581,80.501897,54.149452,54.157038,54.145548,40.535715,40.537958,40.531345,31.09326,31.094788,31.091446,24.771031,24.772722,24.769491,20.114839,20.116495,20.113917,108.562625,108.570875,108.55525,CCc1ccccc1,0,0.0,1,10.1021/ja00199a039
33,3.54101,3.541892,3.540127,3.065531,3.070016,3.061046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.83089,55.831743,55.830038,38.44121,38.441369,38.441052,25.429171,25.435739,25.422603,13.224086,13.227401,13.220771,8.948047,8.950153,8.94594,7.215918,7.216002,7.215834,86.964617,86.978233,86.951,66.322736,66.324947,66.320526,52.2135,52.216701,52.210299,39.45582,39.458524,39.453116,29.95931,29.960688,29.957931,23.428893,23.430174,23.427611,108.570438,108.576375,108.5645,CCc1ccccc1,1,100.0,1,10.1021/ja00199a039
34,4.980462,4.980462,4.980462,2.817801,2.817801,2.817801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333228,54.333228,54.333228,42.041836,42.041836,42.041836,32.594476,32.594476,32.594476,22.829535,22.829535,22.829535,13.048546,13.048546,13.048546,4.492845,4.492845,4.492845,85.147006,85.147006,85.147006,66.36406,66.36406,66.36406,54.300931,54.300931,54.300931,44.334886,44.334886,44.334886,35.728401,35.728401,35.728401,27.462295,27.462295,27.462295,108.5475,108.5475,108.5475,CCc1ccccc1,3,0.0,1,10.1021/ja00199a039
35,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.992939,50.992939,50.992939,34.569596,34.569596,34.569596,22.13152,22.13152,22.13152,15.181022,15.181022,15.181022,11.454832,11.454832,11.454832,7.620645,7.620645,7.620645,84.432518,84.432518,84.432518,63.277284,63.277284,63.277284,48.66635,48.66635,48.66635,37.073268,37.073268,37.073268,29.316374,29.316374,29.316374,23.344177,23.344177,23.344177,108.5635,108.5635,108.5635,CCc1ccccc1,4,0.0,1,10.1021/ja00199a039
36,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.917046,50.917046,50.917046,34.487493,34.487493,34.487493,21.678507,21.678507,21.678507,12.415354,12.415354,12.415354,8.268647,8.268647,8.268647,5.913367,5.913367,5.913367,84.390745,84.390745,84.390745,63.225864,63.225864,63.225864,48.600883,48.600883,48.600883,36.468037,36.468037,36.468037,27.769917,27.769917,27.769917,21.524389,21.524389,21.524389,108.572625,108.572625,108.572625,CCc1ccccc1,5,0.0,1,10.1021/ja00199a039
37,5.800761,7.014628,3.542951,5.225692,6.816524,3.05,3.867959,6.148374,0.0,1.788,5.364,0.0,1.64452,4.933559,0.0,0.0,0.0,0.0,0.963316,0.989949,0.95,0.511733,0.55,0.4926,0.030861,0.06554,0.0,0.002767,0.008301,0.0,0.014259,0.042776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.745553,41.77858,41.70704,29.230274,29.234573,29.224403,25.639969,25.647726,25.631519,18.940237,18.945501,18.931691,12.318796,12.323516,12.313332,8.024672,8.025404,8.02357,81.860217,81.871389,81.838894,57.397367,57.406275,57.384312,45.010703,45.016669,45.001471,36.593674,36.597548,36.588636,29.652816,29.656433,29.647289,23.74356,23.746111,23.740183,123.631042,123.646125,123.620625,CC(C)c1ccccc1,0,0.0,1,10.1021/ja00199a039
38,5.308484,5.308484,5.308484,3.164253,3.164253,3.164253,2.554408,2.554408,2.554408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.001535,0.001535,0.001535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.391252,73.391252,73.391252,54.088696,54.088696,54.088696,32.605299,32.605299,32.605299,13.229831,13.229831,13.229831,8.936,8.936,8.936,7.214951,7.214951,7.214951,92.884995,92.884995,92.884995,78.1718,78.1718,78.1718,64.197286,64.197286,64.197286,47.750686,47.750686,47.750686,35.520139,35.520139,35.520139,27.32856,27.32856,27.32856,123.6355,123.6355,123.6355,CC(C)c1ccccc1,1,100.0,1,10.1021/ja00199a039
39,4.94899,4.94899,4.94899,4.712218,4.712218,4.712218,3.377129,3.377129,3.377129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.02644,0.02644,0.02644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.064564,58.064564,58.064564,46.979164,46.979164,46.979164,37.813876,37.813876,37.813876,27.86267,27.86267,27.86267,17.029348,17.029348,17.029348,5.506766,5.506766,5.506766,86.190179,86.190179,86.190179,69.16993,69.16993,69.16993,58.061954,58.061954,58.061954,48.632024,48.632024,48.632024,40.153273,40.153273,40.153273,31.341857,31.341857,31.341857,123.632875,123.632875,123.632875,CC(C)c1ccccc1,4,0.0,1,10.1021/ja00199a039
40,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.011884,51.011884,51.011884,34.60651,34.60651,34.60651,23.022445,23.022445,23.022445,17.251641,17.251641,17.251641,13.971339,13.971339,13.971339,10.110858,10.110858,10.110858,84.438178,84.438178,84.438178,63.305449,63.305449,63.305449,48.7546,48.7546,48.7546,37.751589,37.751589,37.751589,30.545247,30.545247,30.545247,24.965081,24.965081,24.965081,123.632125,123.632125,123.632125,CC(C)c1ccccc1,5,0.0,1,10.1021/ja00199a039
41,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.87695,50.87695,50.87695,34.442174,34.442174,34.442174,21.678092,21.678092,21.678092,12.400805,12.400805,12.400805,8.859073,8.859073,8.859073,7.223352,7.223352,7.223352,84.382528,84.382528,84.382528,63.205272,63.205272,63.205272,48.579307,48.579307,48.579307,36.44725,36.44725,36.44725,27.818799,27.818799,27.818799,21.854531,21.854531,21.854531,123.638375,123.638375,123.638375,CC(C)c1ccccc1,6,0.0,1,10.1021/ja00199a039
42,6.099684,8.985683,0.986154,5.940933,8.985683,0.509902,5.694735,8.895645,0.0,5.469699,8.542394,0.0,2.516004,7.548013,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.494183,0.494975,0.4926,0.01495,0.04126,0.0,0.055589,0.091799,0.0,0.017664,0.052993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.165552,37.173896,37.157424,19.699942,19.703547,19.693425,14.232215,14.240284,14.225535,11.23051,11.233567,11.22898,8.970537,8.974168,8.968465,7.744043,7.746098,7.741417,80.573182,80.576969,80.566729,53.324784,53.330543,53.317903,37.825705,37.827449,37.822749,28.520791,28.524063,28.51737,22.3608,22.362592,22.357512,18.199544,18.201939,18.197509,140.595042,140.602125,140.5855,COc1ccc(C(C)O)cc1,0,0.0,6,10.1016/S0040-4039(00)78488-7
43,4.702393,4.702393,4.702393,4.51276,4.51276,4.51276,3.622154,3.622154,3.622154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.00717,0.00717,0.00717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.493275,56.493275,56.493275,43.240727,43.240727,43.240727,33.67378,33.67378,33.67378,25.979145,25.979145,25.979145,16.906503,16.906503,16.906503,10.367674,10.367674,10.367674,85.988482,85.988482,85.988482,67.670117,67.670117,67.670117,55.328297,55.328297,55.328297,45.830983,45.830983,45.830983,37.847098,37.847098,37.847098,30.439964,30.439964,30.439964,140.602125,140.602125,140.602125,COc1ccc(C(C)O)cc1,3,0.0,6,10.1016/S0040-4039(00)78488-7
44,4.984476,4.984476,4.984476,4.638157,4.638157,4.638157,2.704163,2.704163,2.704163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.485148,0.485148,0.485148,0.005552,0.005552,0.005552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.736924,57.736924,57.736924,46.212275,46.212275,46.212275,37.051847,37.051847,37.051847,29.071088,29.071088,29.071088,20.197015,20.197015,20.197015,9.569858,9.569858,9.569858,86.132649,86.132649,86.132649,68.867968,68.867968,68.867968,57.430927,57.430927,57.430927,48.323354,48.323354,48.323354,40.656476,40.656476,40.656476,32.867422,32.867422,32.867422,140.5995,140.5995,140.5995,COc1ccc(C(C)O)cc1,4,0.0,6,10.1016/S0040-4039(00)78488-7
45,5.148058,5.148058,5.148058,3.201562,3.201562,3.201562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.783468,69.783468,69.783468,47.958353,47.958353,47.958353,26.530783,26.530783,26.530783,13.229843,13.229843,13.229843,8.946301,8.946301,8.946301,7.223362,7.223362,7.223362,91.882706,91.882706,91.882706,75.259224,75.259224,75.259224,59.381519,59.381519,59.381519,43.9656,43.9656,43.9656,32.98873,32.98873,32.98873,25.552568,25.552568,25.552568,140.595625,140.595625,140.595625,COc1ccc(C(C)O)cc1,6,97.0873786407767,6,10.1016/S0040-4039(00)78488-7
46,6.273027,9.054971,0.986154,6.064304,8.905055,0.509902,5.660131,8.777955,0.0,4.811164,8.678277,0.0,2.741907,8.225722,0.0,2.499444,7.498333,0.0,0.95,0.95,0.95,0.491932,0.4926,0.490597,0.000929,0.002788,0.0,0.014071,0.028267,0.0,0.006069,0.018206,0.0,0.010491,0.031474,0.0,1.433333,4.3,0.0,40.135733,40.14914,40.118153,27.4334,27.43828,27.428428,23.747317,23.748745,23.745875,16.515116,16.515618,16.514704,10.569495,10.572252,10.565943,7.716907,7.717941,7.716144,81.293271,81.307029,81.284245,56.252895,56.25823,56.247264,43.575916,43.578629,43.57185,34.891861,34.892769,34.891129,27.736934,27.737926,27.735202,22.135886,22.13721,22.134192,140.600125,140.60275,140.595,COc1ccc(C(C)O)cc1,7,2.912621359223301,6,10.1016/S0040-4039(00)78488-7
47,2.670917,3.578407,0.986154,2.135629,3.138471,0.514782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.493391,0.494975,0.4926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.665229,37.687265,37.651183,22.601146,22.607701,22.596157,18.201519,18.207978,18.193816,13.211361,13.216696,13.204469,8.931088,8.931285,8.930952,7.213629,7.21552,7.21238,80.66847,80.675185,80.656523,54.12544,54.129677,54.122373,39.969331,39.970776,39.967281,30.992901,30.993869,30.991883,24.283259,24.284473,24.281345,19.439851,19.441642,19.438679,132.0155,132.025375,132.008,Cc1ccc(C(C)O)cc1,0,0.0,5,10.1016/S0040-4039(00)78488-7
48,3.412477,3.412477,3.412477,2.971952,2.971952,2.971952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852,0.9852,0.9852,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.78199,53.78199,53.78199,39.647611,39.647611,39.647611,29.480672,29.480672,29.480672,21.478332,21.478332,21.478332,14.33966,14.33966,14.33966,8.494017,8.494017,8.494017,85.089488,85.089488,85.089488,65.624474,65.624474,65.624474,52.599379,52.599379,52.599379,42.346581,42.346581,42.346581,34.384511,34.384511,34.384511,27.312773,27.312773,27.312773,132.004375,132.004375,132.004375,Cc1ccc(C(C)O)cc1,2,0.0,5,10.1016/S0040-4039(00)78488-7
49,4.430011,4.430011,4.430011,2.921044,2.921044,2.921044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.946991,53.946991,53.946991,40.953888,40.953888,40.953888,32.702722,32.702722,32.702722,25.588573,25.588573,25.588573,18.864358,18.864358,18.864358,11.629137,11.629137,11.629137,85.137669,85.137669,85.137669,65.901038,65.901038,65.901038,53.7231,53.7231,53.7231,44.484726,44.484726,44.484726,37.213797,37.213797,37.213797,30.619471,30.619471,30.619471,132.010875,132.010875,132.010875,Cc1ccc(C(C)O)cc1,3,0.0,5,10.1016/S0040-4039(00)78488-7
50,5.141255,5.141255,5.141255,3.197655,3.197655,3.197655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.824662,69.824662,69.824662,47.985686,47.985686,47.985686,26.5535,26.5535,26.5535,13.238094,13.238094,13.238094,8.926557,8.926557,8.926557,7.20455,7.20455,7.20455,91.900846,91.900846,91.900846,75.277695,75.277695,75.277695,59.407486,59.407486,59.407486,43.984933,43.984933,43.984933,32.998434,32.998434,32.998434,25.553089,25.553089,25.553089,132.016,132.016,132.016,Cc1ccc(C(C)O)cc1,5,98.01980198019803,5,10.1016/S0040-4039(00)78488-7
51,5.690618,8.050621,0.986154,5.43695,7.901424,0.509902,5.055342,7.603453,0.0,4.873028,7.406247,0.0,1.711562,5.134686,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.4926,0.4926,0.4926,0.010752,0.01857,0.0,0.012692,0.024619,0.0,0.014267,0.042801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.131686,40.156153,40.115681,27.4472,27.450737,27.444954,23.803544,23.807895,23.800476,16.573051,16.575483,16.570805,10.605773,10.606079,10.60521,7.700905,7.702241,7.70015,81.290672,81.305277,81.270799,56.251119,56.260846,56.241722,43.592041,43.59756,43.587889,34.923296,34.926128,34.920023,27.775323,27.777801,27.773735,22.166875,22.16845,22.165895,132.013417,132.01925,132.00575,Cc1ccc(C(C)O)cc1,6,1.9801980198019802,5,10.1016/S0040-4039(00)78488-7
52,5.701121,6.926038,3.262668,4.623979,6.759068,0.585235,3.901808,6.005206,0.0,3.740914,5.614713,0.0,3.479997,5.273756,0.0,0.0,0.0,0.0,0.963316,0.989949,0.95,0.511066,0.55,0.490597,0.014603,0.037564,0.0,0.026704,0.045032,0.0,0.017877,0.03791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.080065,40.089894,40.074649,27.509942,27.51392,27.507246,23.95609,23.959533,23.952901,16.76244,16.770218,16.749668,11.008156,11.012587,11.00493,7.637998,7.639215,7.636616,81.224066,81.230835,81.219374,56.241555,56.243824,56.237195,43.635024,43.637884,43.632349,35.014002,35.016174,35.010722,27.938465,27.939948,27.935724,22.343018,22.343925,22.341563,116.823875,116.8315,116.816875,CC(O)c1ccccc1,0,1.9607843137254901,1,10.1016/S0040-4039(00)78488-7
53,3.623534,3.623534,3.623534,3.131294,3.131294,3.131294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.746536,69.746536,69.746536,48.215466,48.215466,48.215466,26.644201,26.644201,26.644201,13.221569,13.221569,13.221569,8.955508,8.955508,8.955508,7.221722,7.221722,7.221722,91.703269,91.703269,91.703269,75.293558,75.293558,75.293558,59.487017,59.487017,59.487017,44.047248,44.047248,44.047248,33.034121,33.034121,33.034121,25.589114,25.589114,25.589114,116.82225,116.82225,116.82225,CC(O)c1ccccc1,1,98.03921568627452,1,10.1016/S0040-4039(00)78488-7
54,4.980462,4.980462,4.980462,4.254409,4.254409,4.254409,4.024922,4.024922,4.024922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.006844,0.006844,0.006844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.725577,56.725577,56.725577,44.740321,44.740321,44.740321,35.273607,35.273607,35.273607,25.506709,25.506709,25.506709,15.220425,15.220425,15.220425,5.167763,5.167763,5.167763,85.964205,85.964205,85.964205,68.066938,68.066938,68.066938,56.414176,56.414176,56.414176,46.659737,46.659737,46.659737,38.150789,38.150789,38.150789,29.586511,29.586511,29.586511,116.81675,116.81675,116.81675,CC(O)c1ccccc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
55,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.97662,50.97662,50.97662,34.541947,34.541947,34.541947,22.693387,22.693387,22.693387,16.353055,16.353055,16.353055,12.746851,12.746851,12.746851,8.909347,8.909347,8.909347,84.428783,84.428783,84.428783,63.268302,63.268302,63.268302,48.682057,48.682057,48.682057,37.46839,37.46839,37.46839,29.991304,29.991304,29.991304,24.205752,24.205752,24.205752,116.82675,116.82675,116.82675,CC(O)c1ccccc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
56,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.884418,50.884418,50.884418,34.501478,34.501478,34.501478,21.72728,21.72728,21.72728,12.42475,12.42475,12.42475,8.68777,8.68777,8.68777,6.706715,6.706715,6.706715,84.406431,84.406431,84.406431,63.224527,63.224527,63.224527,48.617696,48.617696,48.617696,36.479944,36.479944,36.479944,27.820859,27.820859,27.820859,21.765528,21.765528,21.765528,116.82675,116.82675,116.82675,CC(O)c1ccccc1,6,0.0,1,10.1016/S0040-4039(00)78488-7
57,6.103277,7.577928,3.22374,5.101706,7.45151,0.509902,4.646332,7.152797,0.0,4.013032,6.353149,0.0,3.469573,5.281098,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.491932,0.4926,0.490597,0.015271,0.043517,0.0,0.026746,0.048118,0.0,0.014359,0.038325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.075777,40.114617,40.055369,27.519027,27.522184,27.512967,23.91901,23.920677,23.916114,16.758315,16.760983,16.75641,11.009089,11.011516,11.004824,7.660724,7.661225,7.659753,81.236694,81.245518,81.230835,56.246743,56.260273,56.239763,43.628925,43.634948,43.62401,35.001519,35.00557,34.999325,27.930366,27.933892,27.927848,22.341565,22.344645,22.339561,122.3695,122.3755,122.3655,CC(O)c1ccc(F)cc1,0,1.9801980198019802,1,10.1016/S0040-4039(00)78488-7
58,3.58469,3.58469,3.58469,3.092733,3.092733,3.092733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.669765,69.669765,69.669765,48.181778,48.181778,48.181778,26.648863,26.648863,26.648863,13.234379,13.234379,13.234379,8.983456,8.983456,8.983456,7.23602,7.23602,7.23602,91.681015,91.681015,91.681015,75.26037,75.26037,75.26037,59.4543,59.4543,59.4543,44.033901,44.033901,44.033901,33.033281,33.033281,33.033281,25.598321,25.598321,25.598321,122.378625,122.378625,122.378625,CC(O)c1ccc(F)cc1,1,98.01980198019803,1,10.1016/S0040-4039(00)78488-7
59,5.001,5.001,5.001,3.482097,3.482097,3.482097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.702118,54.702118,54.702118,42.472144,42.472144,42.472144,33.279486,33.279486,33.279486,24.91243,24.91243,24.91243,16.694852,16.694852,16.694852,8.776189,8.776189,8.776189,85.222451,85.222451,85.222451,66.631628,66.631628,66.631628,54.631551,54.631551,54.631551,45.032807,45.032807,45.032807,37.118474,37.118474,37.118474,29.764381,29.764381,29.764381,122.3705,122.3705,122.3705,CC(O)c1ccc(F)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
60,1.004988,1.004988,1.004988,0.570088,0.570088,0.570088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852,0.9852,0.9852,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.108261,52.108261,52.108261,36.993567,36.993567,36.993567,26.119802,26.119802,26.119802,17.939745,17.939745,17.939745,12.029777,12.029777,12.029777,8.429973,8.429973,8.429973,84.611046,84.611046,84.611046,64.290629,64.290629,64.290629,50.519325,50.519325,50.519325,39.7733,39.7733,39.7733,31.501128,31.501128,31.501128,25.090007,25.090007,25.090007,122.357375,122.357375,122.357375,CC(O)c1ccc(F)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
61,6.531903,8.20975,3.220637,5.579932,8.126038,0.509902,5.239319,7.960057,0.0,4.905376,7.613311,0.0,3.471022,5.273756,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.491932,0.4926,0.490597,0.025832,0.043069,0.0,0.021787,0.048553,0.0,0.006885,0.016488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.044136,40.067234,40.029571,27.49804,27.51071,27.478325,23.917423,23.925507,23.911407,16.749188,16.755727,16.745787,11.013422,11.014904,11.011252,7.653316,7.655479,7.650143,81.234772,81.24253,81.228338,56.23305,56.235498,56.229956,43.615126,43.617261,43.611448,34.991805,34.993713,34.988324,27.922983,27.92544,27.920682,22.335732,22.336903,22.33479,131.405125,131.40775,131.402375,CC(O)c1ccc(Cl)cc1,0,2.912621359223301,1,10.1016/S0040-4039(00)78488-7
62,3.58469,3.58469,3.58469,3.110064,3.110064,3.110064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.659383,69.659383,69.659383,48.156352,48.156352,48.156352,26.634296,26.634296,26.634296,13.225307,13.225307,13.225307,8.964568,8.964568,8.964568,7.23337,7.23337,7.23337,91.672051,91.672051,91.672051,75.242022,75.242022,75.242022,59.442243,59.442243,59.442243,44.018445,44.018445,44.018445,33.019193,33.019193,33.019193,25.583321,25.583321,25.583321,131.405625,131.405625,131.405625,CC(O)c1ccc(Cl)cc1,1,97.0873786407767,1,10.1016/S0040-4039(00)78488-7
63,4.981967,4.981967,4.981967,2.79732,2.79732,2.79732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.599434,54.599434,54.599434,42.380806,42.380806,42.380806,33.363345,33.363345,33.363345,25.589959,25.589959,25.589959,17.966439,17.966439,17.966439,10.602648,10.602648,10.602648,85.203777,85.203777,85.203777,66.571107,66.571107,66.571107,54.568331,54.568331,54.568331,45.133699,45.133699,45.133699,37.503038,37.503038,37.503038,30.499781,30.499781,30.499781,131.413625,131.413625,131.413625,CC(O)c1ccc(Cl)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
