,Buried_Volume_C,Buried_Volume_H_max,Buried_Volume_H_mean,Buried_Volume_H_min,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Electrophilicity_H_mean,Local_Electrophilicity_H_min,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Local_Nucleophilicity_H_mean,Local_Nucleophilicity_H_min,Nucleophilicity_C,Nucleophilicity_H_max,Nucleophilicity_H_mean,Nucleophilicity_H_min,Pyramidalization_C,Pyramidalization_H_max,Pyramidalization_H_mean,Pyramidalization_H_min,Radical_C,Radical_H_max,Radical_H_mean,Radical_H_min,charge_C,charge_H_max,charge_H_mean,charge_H_min,dual_C,dual_H_max,dual_H_mean,dual_H_min,electrophilicity_C,electrophilicity_H_max,electrophilicity_H_mean,electrophilicity_H_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
692,0.51314,0.42025,0.420247,0.420244,-0.00182,0.013811,0.013811,0.013811,-0.01588,0.053885,0.053885,0.053885,-0.01588,0.053885,0.053885,0.053885,0.77719,1.659756,1.659756,1.659756,-0.00848,0.049556,0.049556,0.049556,-0.06017,0.030246,0.030246,0.030246,0.0148,-0.008659,-0.008659,-0.008659,-0.00108,0.045226,0.045226,0.045226,OC1C2CC3CC(C2)CC1C3,5,0.0,1,10.1002/chem.201805657
693,0.24341,0.331095,0.305211,0.25997,-0.02166,0.036039,0.028273,0.021803,-0.0152,0.032075,0.023813,0.015949,-0.0152,0.032075,0.023813,0.015949,0.75396,1.71989,1.719097,1.718566,-0.01958,0.035827,0.027461,0.020022,0.03391,0.067577,0.063831,0.060159,-0.00877,0.008144,0.007297,0.00624,-0.02397,0.03958,0.031109,0.024094,COC(=O)C(C)c1ccc(CC(C)C)cc1,0,0.0,11,10.1002/chem.201805657
694,0.61796,0.506872,0.506872,0.506872,-0.00306,0.041095,0.041095,0.041095,0.01155,0.03966,0.03966,0.03966,0.01155,0.03966,0.03966,0.03966,0.80861,1.591503,1.591503,1.591503,0.00379,0.04233,0.04233,0.04233,-0.04391,0.053637,0.053637,0.053637,-0.01552,0.005341,0.005341,0.005341,-0.00397,0.045001,0.045001,0.045001,COC(=O)C(C)c1ccc(CC(C)C)cc1,4,0.0,11,10.1002/chem.201805657
695,0.34935,0.424752,0.372911,0.335515,-0.01193,0.032977,0.026771,0.018575,-0.01018,0.037126,0.030033,0.020582,-0.01018,0.037126,0.030033,0.020582,0.7884,1.702654,1.701863,1.701244,-0.01165,0.036505,0.029584,0.020404,-0.10203,0.060044,0.04896,0.042126,-0.00294,-0.000355,-0.000897,-0.001242,-0.01312,0.035884,0.029136,0.020227,COC(=O)C(C)c1ccc(CC(C)C)cc1,5,0.0,11,10.1002/chem.201805657
696,0.57072,0.501171,0.501171,0.501171,0.01499,0.040861,0.040861,0.040861,0.01905,0.042804,0.042804,0.042804,0.01905,0.042804,0.042804,0.042804,0.00822,1.996549,1.996549,1.996549,0.01764,0.043702,0.043702,0.043702,-0.03798,0.045166,0.045166,0.045166,-0.00283,0.001795,0.001795,0.001795,0.01622,0.0446,0.0446,0.0446,COC(=O)C(C)c1ccc(CC(C)C)cc1,7,0.0,11,10.1002/chem.201805657
697,0.52348,0.415585,0.415585,0.415585,0.02959,0.057741,0.057741,0.057741,0.01986,0.047219,0.047219,0.047219,0.01986,0.047219,0.047219,0.047219,0.00256,1.998923,1.998923,1.998923,0.02632,0.055407,0.055407,0.055407,-0.03821,0.03264,0.03264,0.03264,0.01291,0.016375,0.016375,0.016375,0.03277,0.063594,0.063594,0.063594,COC(=O)C(C)c1ccc(CC(C)C)cc1,8,0.0,11,10.1002/chem.201805657
698,0.53522,0.479337,0.463392,0.447447,-0.01241,0.033711,0.032318,0.030925,0.00025,0.056054,0.049618,0.043182,0.00025,0.056054,0.049618,0.043182,0.77964,1.661616,1.661124,1.660631,-0.00693,0.045979,0.042108,0.038237,-0.06822,0.038681,0.038289,0.037897,-0.01436,-0.00989,-0.015019,-0.020149,-0.01411,0.035905,0.034599,0.033292,COC(=O)C(C)c1ccc(CC(C)C)cc1,10,40.0,11,10.1002/chem.201805657
699,0.55001,0.506458,0.506458,0.506458,0.00265,0.006215,0.006215,0.006215,0.01269,0.031658,0.031658,0.031658,0.01269,0.031658,0.031658,0.031658,0.77679,1.606385,1.606385,1.606385,0.00757,0.018681,0.018681,0.018681,-0.0056,0.029004,0.029004,0.029004,-0.01022,-0.025954,-0.025954,-0.025954,0.00246,0.005705,0.005705,0.005705,COC(=O)C(C)c1ccc(CC(C)C)cc1,11,60.0,11,10.1002/chem.201805657
700,0.29764,0.350907,0.328529,0.316134,-0.00989,0.020601,0.015962,0.013014,-0.01592,0.050336,0.037355,0.030265,-0.01592,0.050336,0.037355,0.030265,0.80038,1.695737,1.695596,1.695443,-0.01324,0.035793,0.026946,0.021878,-0.10623,0.035703,0.034666,0.032712,0.00536,-0.016599,-0.020819,-0.029084,-0.01056,0.021251,0.016537,0.013491,COC(=O)C(C)c1ccc(CC(C)C)cc1,12,0.0,11,10.1002/chem.201805657
701,0.27848,0.371908,0.32934,0.280662,-0.01076,0.02593,0.014821,0.004102,-0.01262,0.026959,0.020478,0.01622,-0.01262,0.026959,0.020478,0.01622,0.74752,1.722866,1.722228,1.721653,-0.01063,0.020033,0.016424,0.01062,0.0321,0.070858,0.069695,0.069006,0.00398,0.000728,-0.008108,-0.013852,-0.00864,0.018984,0.01237,0.00502,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,0,0.0,8,10.1002/chem.201805657
702,0.74349,0.594641,0.594641,0.594641,-0.02132,0.023854,0.023854,0.023854,0.00323,0.029921,0.029921,0.029921,0.00323,0.029921,0.029921,0.029921,0.82192,1.581702,1.581702,1.581702,-0.00481,0.024686,0.024686,0.024686,0.01955,0.085787,0.085787,0.085787,-0.01608,-0.01047,-0.01047,-0.01047,-0.01285,0.01945,0.01945,0.01945,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,4,0.0,8,10.1002/chem.201805657
703,0.72401,0.599946,0.599946,0.599946,-0.00938,0.030574,0.030574,0.030574,0.00221,0.035878,0.035878,0.035878,0.00221,0.035878,0.035878,0.035878,0.78182,1.587775,1.587775,1.587775,-0.00166,0.030217,0.030217,0.030217,-0.02292,0.063009,0.063009,0.063009,-0.00775,-0.011323,-0.011323,-0.011323,-0.00553,0.024556,0.024556,0.024556,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,5,0.0,8,10.1002/chem.201805657
704,0.62187,0.60446,0.593115,0.581771,0.00042,-0.020179,-0.02476,-0.029341,-0.00716,0.043794,0.042535,0.041276,-0.00716,0.043794,0.042535,0.041276,0.78018,1.657888,1.65756,1.657232,-0.00399,0.01745,0.016741,0.016033,-0.0547,0.051283,0.037606,0.02393,0.00634,-0.047653,-0.051588,-0.055522,-0.00082,-0.006377,-0.009053,-0.011728,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,6,0.0,8,10.1002/chem.201805657
705,0.44186,0.392419,0.380218,0.368017,-0.00364,0.007487,0.005969,0.004451,-0.00767,0.06037,0.058903,0.057436,-0.00767,0.06037,0.058903,0.057436,0.79369,1.653862,1.651579,1.649296,-0.00555,0.036145,0.035775,0.035406,-0.05747,0.036418,0.033677,0.030936,0.00423,-0.04406,-0.046255,-0.04845,-0.00344,0.013376,0.012648,0.01192,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,7,33.333333333333336,8,10.1002/chem.201805657
706,0.43487,0.419528,0.384268,0.349009,-0.00767,0.014424,0.008203,0.001983,-0.00764,0.059161,0.058222,0.057283,-0.00764,0.059161,0.058222,0.057283,0.78795,1.655103,1.653585,1.652066,-0.0068,0.037487,0.036082,0.034677,-0.05818,0.034279,0.03197,0.029662,0.00169,-0.039591,-0.044279,-0.048968,-0.00596,0.017692,0.013942,0.010193,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,8,66.66666666666667,8,10.1002/chem.201805657
707,0.4745,0.385488,0.385488,0.385488,0.02905,0.087907,0.087907,0.087907,0.01083,0.02513,0.02513,0.02513,0.01083,0.02513,0.02513,0.02513,0.00037,1.999848,1.999848,1.999848,0.01532,0.041962,0.041962,0.041962,-0.01189,0.064157,0.064157,0.064157,0.00899,0.033666,0.033666,0.033666,0.01981,0.058795,0.058795,0.058795,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,15,0.0,8,10.1002/chem.201805657
708,0.42169,0.330187,0.330187,0.330187,0.05638,0.102618,0.102618,0.102618,0.01552,0.036749,0.036749,0.036749,0.01552,0.036749,0.036749,0.036749,0.00087,1.999633,1.999633,1.999633,0.02657,0.053253,0.053253,0.053253,-0.01992,0.054042,0.054042,0.054042,0.0221,0.033008,0.033008,0.033008,0.03762,0.069757,0.069757,0.069757,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,16,0.0,8,10.1002/chem.201805657
709,0.29665,0.351344,0.328436,0.316839,-0.00163,0.007027,0.004621,0.002991,-0.00475,0.022067,0.016008,0.011462,-0.00475,0.022067,0.016008,0.011462,0.80059,1.695647,1.69549,1.695366,-0.00477,0.020973,0.014172,0.009454,-0.10572,0.034095,0.032539,0.030722,-5e-05,-0.002187,-0.003671,-0.004809,-0.00479,0.01988,0.012337,0.007445,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,1,10.1002/chem.201805657
710,0.51745,0.467527,0.467527,0.467527,0.00177,0.0049,0.0049,0.0049,0.00314,0.018584,0.018584,0.018584,0.00314,0.018584,0.018584,0.018584,0.78617,1.60079,1.60079,1.60079,0.00466,0.015438,0.015438,0.015438,-0.00993,0.024659,0.024659,0.024659,0.00305,-0.006292,-0.006292,-0.006292,0.00619,0.012292,0.012292,0.012292,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,1,100.0,1,10.1002/chem.201805657
711,0.5327,0.513587,0.500545,0.487502,0.00045,0.005367,0.004554,0.003742,-0.00088,0.021141,0.019702,0.018264,-0.00088,0.021141,0.019702,0.018264,0.79348,1.650832,1.56433,1.477828,0.00075,0.017108,0.014966,0.012825,-0.06334,0.031503,0.030681,0.02986,0.00326,-0.008066,-0.009472,-0.010878,0.00238,0.013075,0.01023,0.007386,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,3,0.0,1,10.1002/chem.201805657
712,0.50715,0.501619,0.476886,0.452152,0.00035,0.008264,0.007691,0.007118,-0.00369,0.026932,0.024207,0.021481,-0.00369,0.026932,0.024207,0.021481,0.79304,1.650678,1.647754,1.64483,-0.00017,0.024914,0.022969,0.021023,-0.05799,0.03017,0.029602,0.029035,0.00704,-0.000916,-0.002476,-0.004036,0.00335,0.022896,0.021731,0.020566,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,4,0.0,1,10.1002/chem.201805657
713,0.57192,0.539263,0.536212,0.53316,0.00037,0.006083,0.005273,0.004462,-0.00412,0.023704,0.017515,0.011326,-0.00412,0.023704,0.017515,0.011326,0.80953,1.641077,1.640964,1.640851,-0.00025,0.019326,0.01598,0.012634,-0.0615,0.029907,0.029833,0.029759,0.00775,0.002616,-0.00307,-0.008756,0.00363,0.014948,0.014445,0.013942,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,5,0.0,1,10.1002/chem.201805657
714,0.67815,0.581165,0.581165,0.581165,0.0014,0.010315,0.010315,0.010315,0.00086,0.045956,0.045956,0.045956,0.00086,0.045956,0.045956,0.045956,0.80492,1.590203,1.590203,1.590203,0.00328,0.034235,0.034235,0.034235,-0.01713,0.029875,0.029875,0.029875,0.00486,-0.023441,-0.023441,-0.023441,0.00571,0.022515,0.022515,0.022515,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,6,0.0,1,10.1002/chem.201805657
715,0.42416,0.47002,0.435646,0.399465,-0.00391,0.008203,0.00589,0.004687,-0.0118,0.024684,0.020251,0.016583,-0.0118,0.024684,0.020251,0.016583,0.811,1.690737,1.689881,1.68902,-0.01155,0.024209,0.018026,0.014462,-0.10239,0.036933,0.032993,0.030361,0.00051,-0.000952,-0.004449,-0.008155,-0.01129,0.023733,0.015802,0.01133,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,7,0.0,1,10.1002/chem.201805657
716,0.72746,0.591263,0.591263,0.591263,0.00614,0.008808,0.008808,0.008808,0.0038,0.015579,0.015579,0.015579,0.0038,0.015579,0.015579,0.015579,0.80587,1.620403,1.620403,1.620403,0.01438,0.023215,0.023215,0.023215,-0.03111,0.023963,0.023963,0.023963,0.02116,0.015273,0.015273,0.015273,0.02496,0.030852,0.030852,0.030852,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,8,0.0,1,10.1002/chem.201805657
717,0.50977,0.491212,0.44455,0.397887,-0.00176,0.010052,0.009887,0.009723,-0.00707,0.020582,0.019476,0.01837,-0.00707,0.020582,0.019476,0.01837,0.76363,1.660201,1.607825,1.555449,-0.00565,0.027207,0.026566,0.025925,-0.05948,0.028565,0.025971,0.023376,0.00285,0.01511,0.014179,0.013249,-0.00422,0.033831,0.033655,0.03348,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,9,0.0,1,10.1002/chem.201805657
718,0.51917,0.491212,0.458413,0.425614,-0.00166,0.009155,0.008774,0.008393,-0.00661,0.023798,0.020224,0.01665,-0.00661,0.023798,0.020224,0.01665,0.74974,1.675565,1.674247,1.672928,-0.0053,0.026065,0.024323,0.022581,-0.05877,0.028204,0.026275,0.024347,0.00261,0.011862,0.008198,0.004534,-0.004,0.028512,0.028422,0.028332,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,10,0.0,1,10.1002/chem.201805657
719,0.73734,0.612531,0.612531,0.612531,0.00319,0.008849,0.008849,0.008849,0.00999,0.017318,0.017318,0.017318,0.00999,0.017318,0.017318,0.017318,0.7265,1.623441,1.623441,1.623441,0.00952,0.023748,0.023748,0.023748,-0.0264,0.024793,0.024793,0.024793,-0.00094,0.01286,0.01286,0.01286,0.00905,0.030178,0.030178,0.030178,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,11,0.0,1,10.1002/chem.201805657
720,0.74725,0.681129,0.681129,0.681129,0.00223,0.008554,0.008554,0.008554,0.00474,0.017671,0.017671,0.017671,0.00474,0.017671,0.017671,0.017671,0.76639,0.210149,0.210149,0.210149,0.00609,0.023192,0.023192,0.023192,-0.0217,0.030283,0.030283,0.030283,0.00271,0.011042,0.011042,0.011042,0.00744,0.028713,0.028713,0.028713,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,12,0.0,1,10.1002/chem.201805657
721,0.53089,0.483175,0.466744,0.450312,-0.0018,0.007931,0.007127,0.006324,-0.00038,0.025237,0.021642,0.018047,-0.00038,0.025237,0.021642,0.018047,0.78303,1.657114,1.657006,1.656898,-0.00403,0.023754,0.021084,0.018413,-0.05792,0.027241,0.026576,0.025911,-0.0073,0.000731,-0.001118,-0.002966,-0.00768,0.022271,0.020525,0.018778,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,13,0.0,1,10.1002/chem.201805657
722,0.51776,0.501636,0.452767,0.403897,-0.00256,0.010777,0.00866,0.006544,-0.00647,0.041916,0.031429,0.020943,-0.00647,0.041916,0.031429,0.020943,0.78353,1.655851,1.654627,1.653403,-0.00724,0.034218,0.026925,0.019631,-0.05789,0.029806,0.027234,0.024662,-0.00153,-0.002622,-0.009009,-0.015396,-0.008,0.02652,0.02242,0.01832,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,1,10.1002/chem.201805657
723,0.70751,0.593366,0.593366,0.593366,0.00109,0.007001,0.007001,0.007001,0.00817,0.019842,0.019842,0.019842,0.00817,0.019842,0.019842,0.019842,0.80075,1.58669,1.58669,1.58669,0.00446,0.02035,0.02035,0.02035,-0.02278,0.03048,0.03048,0.03048,-0.00741,0.001016,0.001016,0.001016,0.00076,0.020858,0.020858,0.020858,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,15,0.0,1,10.1002/chem.201805657
724,0.51487,0.469414,0.440118,0.410822,-0.00105,0.009525,0.008289,0.007053,-0.00396,0.037895,0.029602,0.021309,-0.00396,0.037895,0.029602,0.021309,0.78599,1.643437,1.641647,1.639858,-0.0033,0.03046,0.025648,0.020836,-0.05809,0.027825,0.026199,0.024572,0.00132,-0.000947,-0.007909,-0.01487,-0.00264,0.023025,0.021694,0.020362,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,16,0.0,1,10.1002/chem.201805657
725,0.45633,0.450766,0.401853,0.35294,-0.00199,0.010064,0.008211,0.006357,-0.00656,0.039568,0.032446,0.025323,-0.00656,0.039568,0.032446,0.025323,0.79278,1.652336,1.650783,1.649231,-0.00601,0.032064,0.0262,0.020337,-0.05356,0.028877,0.026365,0.023854,0.00109,-0.009973,-0.012491,-0.015009,-0.00546,0.024559,0.019955,0.01535,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,17,0.0,1,10.1002/chem.201805657
726,0.45476,0.429632,0.391496,0.353359,-0.00116,0.009051,0.007393,0.005735,-0.00385,0.026845,0.023304,0.019762,-0.00385,0.026845,0.023304,0.019762,0.7875,1.652767,1.652691,1.652616,-0.00353,0.026612,0.022087,0.017563,-0.0536,0.02876,0.02668,0.024599,0.00065,-0.000466,-0.002432,-0.004399,-0.0032,0.026379,0.020871,0.015364,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,18,0.0,1,10.1002/chem.201805657
727,0.56716,0.496267,0.491262,0.486256,-0.00075,0.007649,0.007182,0.006715,-0.00415,0.022592,0.020708,0.018824,-0.00415,0.022592,0.020708,0.018824,0.81234,1.639858,1.638991,1.638124,-0.00269,0.022465,0.020966,0.019466,-0.06453,0.031086,0.029512,0.027938,0.00291,0.001283,0.000515,-0.000253,-0.00124,0.022339,0.021223,0.020107,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,19,0.0,1,10.1002/chem.201805657
728,0.48817,0.506074,0.483055,0.459374,-0.00414,0.008389,0.005956,0.004026,-0.01229,0.023169,0.018064,0.012118,-0.01229,0.023169,0.018064,0.012118,0.81045,1.690725,1.690205,1.689297,-0.01218,0.02423,0.017614,0.011882,-0.10409,0.038898,0.033579,0.029404,0.00023,0.002122,-0.0009,-0.004351,-0.01206,0.025292,0.017164,0.011646,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,21,0.0,1,10.1002/chem.201805657
729,0.76288,0.631004,0.631004,0.631004,0.00381,0.009412,0.009412,0.009412,0.00602,0.017624,0.017624,0.017624,0.00602,0.017624,0.017624,0.017624,0.80882,1.580142,1.580142,1.580142,0.00987,0.025056,0.025056,0.025056,-0.02678,0.024393,0.024393,0.024393,0.00769,0.014863,0.014863,0.014863,0.01371,0.032487,0.032487,0.032487,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,22,0.0,1,10.1002/chem.201805657
730,0.59486,0.581602,0.534619,0.487636,-0.00106,0.009369,0.008685,0.008001,0.00072,0.023516,0.020956,0.018397,0.00072,0.023516,0.020956,0.018397,0.80373,1.644273,1.643929,1.643584,-0.00213,0.026461,0.024314,0.022168,-0.06133,0.036393,0.031907,0.027422,-0.00569,0.007541,0.006716,0.005892,-0.00497,0.029407,0.027673,0.025938,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,23,0.0,1,10.1002/chem.201805657
731,0.59072,0.51987,0.518802,0.517733,-0.00064,0.010153,0.008645,0.007137,-0.00478,0.03489,0.026167,0.017444,-0.00478,0.03489,0.026167,0.017444,0.77146,1.650663,1.649601,1.648539,-0.00262,0.031068,0.025553,0.020038,-0.05864,0.028512,0.025311,0.02211,0.00431,0.005188,-0.001229,-0.007645,-0.00047,0.027245,0.024939,0.022632,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,24,0.0,1,10.1002/chem.201805657
732,0.5247,0.531879,0.51891,0.50477,-0.00356,0.007029,0.006524,0.006137,-0.01249,0.019644,0.019351,0.018768,-0.01249,0.019644,0.019351,0.018768,0.80919,1.691769,1.690869,1.689627,-0.01095,0.020361,0.019183,0.018409,-0.10491,0.041991,0.035964,0.031222,0.00307,0.001434,-0.000335,-0.002462,-0.00941,0.021078,0.019016,0.017178,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,26,0.0,1,10.1002/chem.201805657
733,0.42545,0.3294,0.3294,0.3294,0.02112,0.040627,0.040627,0.040627,0.0205,0.037144,0.037144,0.037144,0.0205,0.037144,0.037144,0.037144,0.00021,1.99991,1.99991,1.99991,0.02014,0.037557,0.037557,0.037557,-0.03411,0.02959,0.02959,0.02959,-0.00073,0.000826,0.000826,0.000826,0.01978,0.03797,0.03797,0.03797,c1ccc2c(c1)[C@H]1c3ccccc3[C@@H]3c4ccccc4[C@H]4c5ccccc5[C@H]2C134,0,0.0,6,10.1021/jo961316l
734,0.51641,0.441443,0.441443,0.441443,0.01396,0.030238,0.030238,0.030238,0.00721,0.027733,0.027733,0.027733,0.00721,0.027733,0.027733,0.027733,0.00174,1.999276,1.999276,1.999276,0.01004,0.027998,0.027998,0.027998,-0.03671,0.029359,0.029359,0.029359,0.00566,0.00053,0.00053,0.00053,0.01286,0.028263,0.028263,0.028263,c1ccc2c(c1)[C@H]1c3ccccc3[C@@H]3c4ccccc4[C@H]4c5ccccc5[C@H]2C134,2,0.0,6,10.1021/jo961316l
735,0.71512,0.562611,0.562611,0.562611,-0.00378,0.025429,0.025429,0.025429,-0.00026,0.032379,0.032379,0.032379,-0.00026,0.032379,0.032379,0.032379,0.70351,1.651111,1.651111,1.651111,-0.00184,0.028225,0.028225,0.028225,-0.02567,0.040471,0.040471,0.040471,-0.00316,-0.008308,-0.008308,-0.008308,-0.00342,0.024071,0.024071,0.024071,c1ccc2c(c1)[C@H]1c3ccccc3[C@@H]3c4ccccc4[C@H]4c5ccccc5[C@H]2C134,6,100.0,6,10.1021/jo961316l
736,0.26998,0.353709,0.318881,0.27644,-0.00699,0.016688,0.005644,-0.004781,-0.01206,0.056717,0.047203,0.041475,-0.01206,0.056717,0.047203,0.041475,0.80067,1.696076,1.695442,1.695048,-0.00935,0.029967,0.027164,0.023897,-0.1082,0.040198,0.039059,0.037592,0.00544,-0.026902,-0.040078,-0.058176,-0.00663,0.016516,0.007125,-0.001459,CCCCOC(=O)c1ccc(Cl)cc1,0,0.0,1,10.1021/jo9604189
737,0.38838,0.384487,0.365566,0.346644,-0.00509,0.016556,0.011992,0.007428,-0.00415,0.072405,0.060445,0.048484,-0.00415,0.072405,0.060445,0.048484,0.79151,1.652476,1.649378,1.64628,-0.00438,0.04509,0.036849,0.028608,-0.05762,0.040534,0.038409,0.036283,-0.00046,-0.039752,-0.047192,-0.054631,-0.00461,0.017774,0.013253,0.008732,CCCCOC(=O)c1ccc(Cl)cc1,1,100.0,1,10.1021/jo9604189
738,0.43371,0.421112,0.406355,0.391598,-0.0028,0.011609,0.010173,0.008737,-0.00595,0.032433,0.032315,0.032197,-0.00595,0.032433,0.032315,0.032197,0.80236,1.647213,1.646211,1.645208,-0.00433,0.021891,0.02133,0.02077,-0.06651,0.050145,0.049681,0.049217,0.00324,-0.020613,-0.02197,-0.023326,-0.00271,0.011584,0.010345,0.009106,CCCCOC(=O)c1ccc(Cl)cc1,2,0.0,1,10.1021/jo9604189
739,0.48627,0.491352,0.478109,0.464866,-0.01776,0.028099,0.027257,0.026415,-0.00713,0.034515,0.033827,0.03314,-0.00713,0.034515,0.033827,0.03314,0.79617,1.659649,1.659027,1.658406,-0.01143,0.029529,0.029524,0.029519,0.08227,0.054118,0.052096,0.050074,-0.0086,-0.007222,-0.008606,-0.00999,-0.01573,0.025918,0.025221,0.024524,CCCCOC(=O)c1ccc(Cl)cc1,3,0.0,1,10.1021/jo9604189
740,0.50435,0.436236,0.436236,0.436236,0.04122,0.075551,0.075551,0.075551,0.01428,0.037097,0.037097,0.037097,0.01428,0.037097,0.037097,0.037097,0.00039,1.999838,1.999838,1.999838,0.02534,0.052162,0.052162,0.052162,-0.02058,0.067334,0.067334,0.067334,0.02212,0.030129,0.030129,0.030129,0.0364,0.067226,0.067226,0.067226,CCCCOC(=O)c1ccc(Cl)cc1,8,0.0,1,10.1021/jo9604189
741,0.48097,0.383561,0.383561,0.383561,0.0268,0.079895,0.079895,0.079895,0.02042,0.043088,0.043088,0.043088,0.02042,0.043088,0.043088,0.043088,2e-05,1.999992,1.999992,1.999992,0.0223,0.057182,0.057182,0.057182,-0.03707,0.063777,0.063777,0.063777,0.00377,0.028186,0.028186,0.028186,0.02419,0.071275,0.071275,0.071275,CCCCOC(=O)c1ccc(Cl)cc1,9,0.0,1,10.1021/jo9604189
742,0.26933,0.351938,0.317984,0.276265,-0.0065,0.013155,0.006527,-0.000477,-0.01326,0.058837,0.047957,0.042351,-0.01326,0.058837,0.047957,0.042351,0.80114,1.695891,1.695194,1.694806,-0.00975,0.030756,0.028019,0.025404,-0.10435,0.03577,0.035118,0.034737,0.00701,-0.028908,-0.039875,-0.05616,-0.00624,0.013444,0.008082,0.002676,CCCCCOC(=O)c1ccc(Cl)cc1,0,0.0,1,10.1021/jo9604189
743,0.39154,0.391638,0.36922,0.346802,-0.00252,0.008011,0.003135,-0.001742,-0.00334,0.074671,0.060237,0.045804,-0.00334,0.074671,0.060237,0.045804,0.79317,1.651525,1.649378,1.647231,-0.00284,0.042709,0.033034,0.023359,-0.05386,0.032365,0.032053,0.031742,0.00102,-0.04489,-0.054406,-0.063922,-0.00233,0.010748,0.005831,0.000914,CCCCCOC(=O)c1ccc(Cl)cc1,1,78.57142857142857,1,10.1021/jo9604189
